lat,long,image,image_thumb,category,created_at,uuid
12.885608333333332,77.59671666666667,https://ik.imagekit.io/blrpotholes/1752384101511-d85rlzf28kejpeg_-iOh56dDD,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384101511-d85rlzf28kejpeg_-iOh56dDD,1,2025-07-13T05:21:44.204Z,9aca9af9-6c25-4eee-ba67-1ba5cbec244e
12.885211111111111,77.59665555555556,https://ik.imagekit.io/blrpotholes/1752384101514-e1d8wu9btwgjpeg_eVUjGgtw5,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384101514-e1d8wu9btwgjpeg_eVUjGgtw5,0,2025-07-13T05:21:44.177Z,d7f57146-7522-47f7-84ae-fc0ccba75017
12.886997222222222,77.59701666666666,https://ik.imagekit.io/blrpotholes/1752384101513-5ywjluo0gdjpeg_QIIDmFnSO7,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384101513-5ywjluo0gdjpeg_QIIDmFnSO7,2,2025-07-13T05:21:44.165Z,f710b316-ce92-4ee8-b011-fa9fa1b8faa0
12.885052777777778,77.59663333333333,https://ik.imagekit.io/blrpotholes/1752384053578-fpznqph8gzjpeg_N4_udeYD6I,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384053578-fpznqph8gzjpeg_N4_udeYD6I,1,2025-07-13T05:20:56.660Z,46b75783-1e55-47da-8cf0-7f77eb5fad6b
12.884694444444444,77.59656388888888,https://ik.imagekit.io/blrpotholes/1752384053490-kqtsyjh9hjrjpeg_VNHQzEYfjl,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384053490-kqtsyjh9hjrjpeg_VNHQzEYfjl,0,2025-07-13T05:20:56.654Z,a3e5bc0c-7fb0-4549-9dda-3ac65bd1c2c6
12.88508611111111,77.59664166666666,https://ik.imagekit.io/blrpotholes/1752384053210-0ov90txqizlpjpeg_LBJcBQangS,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384053210-0ov90txqizlpjpeg_LBJcBQangS,2,2025-07-13T05:20:56.569Z,ccba235f-9f01-4f45-89f8-a4952888e32b
12.884727777777778,77.59658055555555,https://ik.imagekit.io/blrpotholes/1752384053206-pb2cfui08sjpeg_zWljDwQz-H,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384053206-pb2cfui08sjpeg_zWljDwQz-H,2,2025-07-13T05:20:56.602Z,68487970-325c-458d-b50b-32c17761ec49
12.882805555555557,77.59625277777778,https://ik.imagekit.io/blrpotholes/1752384053452-75o9v1ltrpkjpeg_oNhgMeYcmr,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384053452-75o9v1ltrpkjpeg_oNhgMeYcmr,1,2025-07-13T05:20:56.532Z,1905114b-ce4c-4a1a-9f38-c8d6ff2cdcb8
12.883861111111111,77.59644444444444,https://ik.imagekit.io/blrpotholes/1752384053210-jq9ko5t7d3jpeg_DPv6K-ROu2,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384053210-jq9ko5t7d3jpeg_DPv6K-ROu2,2,2025-07-13T05:20:56.432Z,3802950e-85fd-4758-9e53-09cac41372df
12.883091666666667,77.59632222222221,https://ik.imagekit.io/blrpotholes/1752384053208-mgdagaq0pvsjpeg__nrsUc_5b,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384053208-mgdagaq0pvsjpeg__nrsUc_5b,1,2025-07-13T05:20:56.394Z,66010006-c091-4c50-a130-c873cfbb12b6
12.88283611111111,77.59626666666666,https://ik.imagekit.io/blrpotholes/1752384053207-m10yxyr7ai9jpeg_VceUMfcMJ,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384053207-m10yxyr7ai9jpeg_VceUMfcMJ,3,2025-07-13T05:20:56.366Z,145ce412-7d67-4979-96af-1f6d34de27bd
12.88175,77.59605277777777,https://ik.imagekit.io/blrpotholes/1752384020984-df93qnn7c5jpeg_xhlDTkFnG,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384020984-df93qnn7c5jpeg_xhlDTkFnG,2,2025-07-13T05:20:23.164Z,7b2e7ffb-ebd7-463a-8e16-c2dc0463eb47
12.88193888888889,77.59608333333333,https://ik.imagekit.io/blrpotholes/1752384020906-ohpf7s4nvkjpeg_tf8fa2cle,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384020906-ohpf7s4nvkjpeg_tf8fa2cle,2,2025-07-13T05:20:23.232Z,1367c91e-8c09-4921-8dd5-aa0cc2d8602d
12.881883333333334,77.59608333333333,https://ik.imagekit.io/blrpotholes/1752384020776-ahs9moqqourjpeg_2cyUi_smtp,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384020776-ahs9moqqourjpeg_2cyUi_smtp,2,2025-07-13T05:20:23.145Z,e1ad5b82-5da6-4f54-bdd5-28f8c34f4da3
12.882419444444444,77.5961611111111,https://ik.imagekit.io/blrpotholes/1752384020664-kbhwvgz4aznjpeg_ngs-99g6hD,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384020664-kbhwvgz4aznjpeg_ngs-99g6hD,2,2025-07-13T05:20:23.091Z,b70c3b8d-87fc-4de3-bc04-feeca090e73a
12.882219444444445,77.59613888888889,https://ik.imagekit.io/blrpotholes/1752384020664-hx9hl7fa7djpeg_hAC-sVPULX,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384020664-hx9hl7fa7djpeg_hAC-sVPULX,1,2025-07-13T05:20:22.895Z,e1fce23d-8eba-49f0-bdea-398a00d716cc
12.88208888888889,77.59612222222222,https://ik.imagekit.io/blrpotholes/1752384020174-o5juqg9q62sjpeg_OetNHpvPD7,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384020174-o5juqg9q62sjpeg_OetNHpvPD7,1,2025-07-13T05:20:22.888Z,10b5d7e4-1e15-448a-991b-1c597311140c
12.870697222222223,77.5934361111111,https://ik.imagekit.io/blrpotholes/1752384922384-a5b8j63hflrjpeg_3wjKhxWaR,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384922384-a5b8j63hflrjpeg_3wjKhxWaR,1,2025-07-13T05:35:25.968Z,0a272fa8-9589-4769-ba9c-2f3c60171a92
12.870619444444445,77.5934361111111,https://ik.imagekit.io/blrpotholes/1752384922382-zg3u30wqbnjpeg_R9hd0bxtVC,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384922382-zg3u30wqbnjpeg_R9hd0bxtVC,1,2025-07-13T05:35:25.980Z,87447771-65dd-491d-a328-d4ed6ccd1aba
12.872855555555557,77.59422222222221,https://ik.imagekit.io/blrpotholes/1752384922389-vjt3uiaynzjpeg_w2m65BqQe,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384922389-vjt3uiaynzjpeg_w2m65BqQe,3,2025-07-13T05:35:25.796Z,ec53429a-8caf-493f-b138-8d48a69baf55
12.875302777777778,77.59503888888888,https://ik.imagekit.io/blrpotholes/1752384922765-0l1qimarwnahjpeg_50ufeeNoUK,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384922765-0l1qimarwnahjpeg_50ufeeNoUK,3,2025-07-13T05:35:25.895Z,6cb310ca-7d6e-4861-bdf3-4a3e453255b5
12.872947222222223,77.59424722222222,https://ik.imagekit.io/blrpotholes/1752384922385-i0e5v3om2rijpeg_ZuhIJaWtW4,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384922385-i0e5v3om2rijpeg_ZuhIJaWtW4,3,2025-07-13T05:35:25.893Z,174b6f52-f1eb-4a49-815c-d999622deea2
12.870219444444444,77.59333055555555,https://ik.imagekit.io/blrpotholes/1752384922383-elxh8ps79hijpeg_g9UTr1KkN,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384922383-elxh8ps79hijpeg_g9UTr1KkN,2,2025-07-13T05:35:25.789Z,04dc38ca-e7fa-4861-9335-242e1c2e3f83
12.869102777777778,77.59756388888889,https://ik.imagekit.io/blrpotholes/1752384922388-ajfealn5suvjpeg_LqQ_4a2fSj,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384922388-ajfealn5suvjpeg_LqQ_4a2fSj,2,2025-07-13T05:35:25.839Z,0edc6c46-0f08-48f3-b79d-3687829a936d
